Product Name,Type,Brand,Is Anti-Biotic,Description,Meta Description,Keywords,Manufacturer,Product Cold Chain,Tags,Base Unit Label,Average Rating,MRP
Durex Strawberry Flavor Condom 3's Pack,sexual_wellness,Durex,0,"<h2><span style=""font-size: 12pt;"">WHY YOU&rsquo;LL LOVE IT</span></h2>
<ul>
<li><span style=""font-size: 12pt;"">Strawberry flavour for a little sweetness</span></li>
<li><span style=""font-size: 12pt;"">Strawberry scented to delight your senses</span></li>
<li><span style=""font-size: 12pt;"">Sugar free</span></li>
</ul>
<p><span style=""font-size: 12pt;"">Durex Strawberry Condoms help to make sex even more fun. The taste and aroma of these Strawberry Flavoured condoms will add to your pleasure by delighting more of your senses.</span></p>
<p><span style=""font-size: 12pt;"">Remember no method of contraception works 100% against pregnancy, HIV or sexually transmitted infections. It&rsquo;s good to be in the know, so read the info inside, especially if you are using condoms for anal or oral sex.</span></p>
<ul>
<li><span style=""font-size: 12pt;"">Easy on shape, teat ended smooth shape;</span></li>
<li><span style=""font-size: 12pt;"">Nominal width of 56mm</span></li>
<li><span style=""font-size: 12pt;"">Lubricated with Strawberry flavoured Silicone lube</span></li>
<li><span style=""font-size: 12pt;"">Durex quality: 100% electronically tested with 5 more quality tests carried out on every batch</span></li>
</ul>",,,Reckitt Benckiser Bangladesh Ltd.,0,"['everyday_essentials', 'std labpromo', 'eid khushi']",3's Pack,5,120
Mesacol 400,medicine,Sun Pharmaceutical (Bangladesh) Ltd.,0,,,,Sun Pharmaceutical (Bangladesh) Ltd.,0,[],Tablet,0,7.58
Plezer 30,medicine,Delta Pharma Limited,0,,,,Delta Pharma Limited,0,[],Tablet,0,20
Valex CR 300,medicine,Incepta Pharmaceuticals Ltd.,0,,,,Incepta Pharmaceuticals Ltd.,0,['chronic disease'],Tablet,0,9
Lozicum 1,medicine,Incepta Pharmaceuticals Ltd.,0,,,,Incepta Pharmaceuticals Ltd.,0,['chronic disease'],Tablet,0,2
Taste Me Drink (Mango) 200gm Pack,food,SMC Enterprise Limited,0,"<p>Taste Me"" instant soft drink powder s enriched with Vitamin A, C &amp; Calcium which helps to boost up the immunity system of the human body and its refreshing taste instantly changes the mood. Taste Me will refresh charge up and bring fun into one's life when in bad mood, exhausted, and depressed with its lip-smacking taste. It is a perfect household product for home refreshment, quenches thirst, and brings back energy after a tiresome day.</p>
<p>&nbsp;</p>
<p>""Taste Me"" is available in two mouthwatering fruit flavors of Orange and Mango.</p>",,,SMC Enterprise Limited,0,"['Nutritious Diet', 'Winter_Camp', 'Ramadan Bazaar', '', 'Drinks']",200gm Pack,5,120
Chiro Cyst,medicine,Radiant Pharmaceuticals Ltd.,0,"<p>Composition</p>
<p>1 capsule (500 mg) contains-</p>
<ul>
<li>Energy Value: 1.9 Cal</li>
<li>Proteins: 0 mg</li>
<li>Carbohydrates: ≥ 0.475 mg</li>
<li>Sugars: ≥0.475 mg</li>
<li>Total Fat: 0 mg</li>
<li>Saturated Fat: 0 mg</li>
<li>Trans Fat: 0 mg</li>
<li>Fiber: 0 mg</li>
<li>Mineral (Sodium): ≤ 0.01 mg</li>
</ul>
<p>Indications</p>
<p>D-chiro-inositol capsule is indicated for the treatment and prevention of-</p>
<ul>
<li>Polycystic ovary syndrome (PCOS)</li>
<li>Anovulation</li>
<li>Menstrual disorders such as amenorrhea</li>
<li>Hyperandrogenism complaints such as hirsutism,</li>
<li>Alopecia, acanthosis nigricans, acne</li>
<li>Ovarian hyperthecosis.</li>
</ul>
<p>Therapeutic Class</p>
<p>Trophic Hormones &amp; Related Synthetic Drugs</p>
<p>Pharmacology</p>
<p>D-chiro-inositol is extracted by a patented process from Carob (Ceratonia siliqua) pod that mostly found in Southern Europe. Deficiency of D-chiro-inositol in peripheral tissue causes insulin resistance that leads to hyperandrogenism in ovaries which results polycystic ovary syndrome (PCOS). D-chiro-inositol helps to regulate the balance between androgen and estrogen by decreasing luteinizing hormone and serum testosterone level. It improves glucose tolerance and reduces circulating insulin. It reduces oxidative stress on follicle and decreases total cholesterol and triglyceride levels. D-chiro-inositol has been clinically proven as an effective treatment of ovarian cyst and PCOS associated metabolic disorders. It helps to improve and regulate normal ovulation after two weeks of administration. It also reduces hyperandrogenism related skin disorders like hirsutism, alopecia, acanthosis nigricans and acne. It lowers cardiovascular risk in women who are suffering from PCOS by controlling arterial pressure.</p>
<p>Dosage &amp; Administration</p>
<p>Orally 1-2 capsules daily or as advised by the physician. Duration of the treatment should be minimum 2 months.</p>
<p>Interaction</p>
<p>Concurrent use with digoxin may result in increased digoxin toxicity.</p>
<p>Contraindications</p>
<p>Contraindicated in patient with known hypersensitivity to D-chiro-inositol.</p>
<p>Side Effects</p>
<p>Well tolerated in recommended dose.</p>
<p>Pregnancy &amp; Lactation</p>
<p>Several human studies have been conducted with inositol has no clinically relevant adverse effects.</p>
<p>Storage Conditions</p>
<p>Store at temperature of below 30˚C, protect from light &amp; moisture. Keep out of reach of children.</p>
<p> </p>",,,,0,['b2b'],Capsule,0,85
Frulac 40,medicine,Orion Pharma Ltd.,0,,,,Orion Pharma Ltd.,0,['chronic disease'],Tablet,0,11
Cef-3 DS 400,medicine,Square Pharmaceuticals PLC.,1,,,,Square Pharmaceuticals Ltd.,0,[],Capsule,0,60
Adapel,medicine,Healthcare Pharmaceuticals Ltd.,0,,,,Healthcare Pharmaceuticals Ltd.,0,[],10gm tube,0,60
Qfol 400,medicine,Popular Pharmaceuticals Ltd.,0,,,,Popular Pharmaceuticals Ltd.,0,[],Capsule,0,100
Menthol Crystal,herbal,Unknown,0,"<p>উপাদান: MENTHOL Relieves Cold Real Menthol 100%</p>
<p>উপসর্গ ও কার্যবলি: সাইনো সাইটিস জনিত সমস্যা ও ধুমপায়ী, ধুলি, বালি, ধোঁয়ায় সৃষ্টি মাথাব্যাথা কপাল ব্যাথা এবং বসে যাওয়া সর্দি কাশি, নাসা বদ্ধতা দূর করে।</p>
<p>ব্যবহার বিধিঃ ১। পানি ফুটন্ত করুন যেন ভাব ওঠে</p>
<p>২। একটি গ্লাসে অর্ধেক পরিমাণ ফুটন্ত পানি ঢালুন।</p>
<p>৩। বোতল থেকে ২টি দানা ফুটন্ত পানিতে ঢেলে দিন।</p>
<p>৪। সাথে সাথে নাক মুখ দিয়ে টানতে থাকুন।</p>
<p>৫। প্রয়োজনে চিকিৎসকের পরামর্শ নিন।</p>
<p>বিঃ দ্রঃ Menthol এর দানা ছোট গুরা হলে চামচ দিয়ে পরিমাপ করতে হবে।</p>
<p>মেয়াদ উত্তীর্ণ এবং খুচরা মূল্য প্যাকেটের ভিতরের লেবেলের গাঁয়ে।</p>
<p><br>নির্দেশনা:</p>
<p>* নাক, মুখ, চোখ, কান এবং পায়ুপথে সরাসরি প্রয়োগ ব্যবহার করা যাবে না।</p>
<p>* শিশুদের নাগালের বাহিরে রাখুন।</p>
<p>পার্শ্ব-প্রতিক্রিয়া:</p>
<p>* খালি হাতে বা নরম চামড়ায় লাগিলে হালকা ঠান্ডা শিরশির এবং জ্বালা পোড়া হবে।<br><br></p>",,,,0,[],10gm Bottle,4.5,45
Skore Not Out Climax Delay Dotted Condoms - 10pcs Pack (Made in India),sexual_wellness,Skore,0,"<ul>
<li><span style=""font-size: 14pt; font-family: helvetica, arial, sans-serif;"">Pack Size: 10Pcs Pack</span></li>
<li><span style=""font-size: 14pt; font-family: helvetica, arial, sans-serif;"">Made In India</span></li>
<li><span style=""font-size: 14pt; font-family: helvetica, arial, sans-serif;"">10 pieces of Coloured Condoms with a Climax Delay Lubricant (Benzocaine) that Delays Climax for prolonged pleasure</span></li>
<li><span style=""font-size: 14pt; font-family: helvetica, arial, sans-serif;"">Dotted Texture with 1500 Raised Dots designed to enhance the sensory experience</span></li>
<li><span style=""font-size: 14pt; font-family: helvetica, arial, sans-serif;"">Condoms delivered in Completely Concealed &amp; Discreet Packaging</span></li>
<li><span style=""font-size: 14pt; font-family: helvetica, arial, sans-serif;"">Transparent and lubricated condoms, made from premium quality latex to help reduce the risk of pregnancy and STIs</span></li>
<li><span style=""font-size: 14pt; font-family: helvetica, arial, sans-serif;"">53mm &plusmn; 2 mm width, 180 (Min.) length condoms</span></li>
</ul>",,,,0,"['std labpromo', 'eid khushi']",10's Pack,4.33,430
Nephrodyl,medicine,BioHealth,0,,,,Bioglen,0,[],Capsule,0,50
Cavinton,medicine,City Overseas,0,,,,City overseas,0,['chronic disease'],Tablet,0,9.82
Acure Rosemary - রোজমেরি,herbal,ACURE AGRO FOOD & NUTRITION,0,"<p><strong>Spices</strong></p>
<p><strong>উপাদান: রোজমেরি</strong></p>
<p>অ্যান্টিঅক্সিডেন্ট বৈশিষ্ট্য: রোজমেরি অ্যান্টিঅক্সিডেন্টে সমৃদ্ধ, যেমন রোম্যারিনিক অ্যাসিড এবং কার্নোসিক অ্যাসিড, যা ফ্রি র&zwnj;্যাডিক্যালের কারণে অক্সিডেটিভ ক্ষতি থেকে কোষকে রক্ষা করতে সাহায্য করে। এটি দীর্ঘস্থায়ী রোগের ঝুঁকি কমাতে পারে।<br><br>অ্যান্টি-ইনফ্লেমেটরি প্রভাব: রোজমেরিতে অ্যান্টি-ইনফ্ল্যামেটরি বৈশিষ্ট্য রয়েছে যা শরীরের প্রদাহ কমাতে সাহায্য করতে পারে, দীর্ঘস্থায়ী প্রদাহের সাথে সম্পর্কিত অবস্থার সম্ভাব্য উপকার করে।<br><br>স্মৃতিশক্তি এবং জ্ঞানীয় কার্যকারিতা উন্নত করে: কিছু গবেষণায় পরামর্শ দেওয়া হয়েছে যে রোজমেরির সুগন্ধ স্মৃতিশক্তি এবং ঘনত্ব বাড়াতে পারে। এটি ঐতিহ্যগতভাবে স্মরণের প্রতীক হিসাবে ব্যবহৃত হয় এবং প্রায়শই উন্নত জ্ঞানীয় ফাংশনের সাথে যুক্ত হয়।<br><br>হজমের স্বাস্থ্য: রোজমেরি পাচনতন্ত্রের পেশী শিথিল করতে এবং গ্যাস্ট্রোইনটেস্টাইনাল অস্বস্তি কমাতে সাহায্য করে হজমে সহায়তা করতে পারে।<br><br>ইমিউন সিস্টেম সমর্থন: রোজমেরিতে থাকা অ্যান্টিঅক্সিডেন্টগুলি ইমিউন সিস্টেমকে সমর্থন করতে পারে, শরীরকে সংক্রমণের বিরুদ্ধে লড়াই করতে সহায়তা করে।<br><br>শ্বাসযন্ত্রের স্বাস্থ্য: রোজমেরির সুগন্ধ শ্বাসযন্ত্রের অবস্থা যেমন কনজেশন এবং কাশি উপশম করতে সাহায্য করতে পারে। এটি একটি প্রাকৃতিক ডিকনজেস্ট্যান্ট হিসাবে কাজ করতে পারে।<br><br>স্ট্রেস হ্রাস: রোজমেরির সুগন্ধ একটি শান্ত প্রভাব ফেলে এবং চাপ এবং উদ্বেগ কমাতে সাহায্য করতে পারে। এটি প্রায়ই শিথিলকরণের জন্য অ্যারোমাথেরাপিতে ব্যবহৃত হয়।<br><br>ব্যথা উপশম: রোজমেরি তেল বা ক্রিমগুলির টপিকাল প্রয়োগগুলি পেশী এবং জয়েন্টগুলির জন্য ব্যথা উপশম প্রদান করতে পারে।<br><br>চুল এবং মাথার ত্বকের স্বাস্থ্য: চুলের বৃদ্ধি এবং মাথার ত্বকের স্বাস্থ্যের উন্নতি করার সম্ভাবনার কারণে রোজমেরি তেল কখনও কখনও চুলের যত্নের পণ্যগুলিতে ব্যবহৃত হয়।<br><br>অ্যান্টিব্যাকটেরিয়াল এবং অ্যান্টিফাঙ্গাল বৈশিষ্ট্য: রোজমেরিতে প্রাকৃতিক অ্যান্টিব্যাকটেরিয়াল এবং অ্যান্টিফাঙ্গাল বৈশিষ্ট্য রয়েছে, যা সংক্রমণ প্রতিরোধে এবং ভাল স্বাস্থ্যবিধি বজায় রাখতে সাহায্য করতে পারে।<br><br>ত্বকের স্বাস্থ্য: রোজমেরি তেল ত্বকের যত্নের পণ্যগুলিতে ব্যবহৃত হয় কারণ এটি ত্বকের উপর উপকারী প্রভাব ফেলতে পারে, যেমন প্রদাহ হ্রাস করা এবং ত্বকের স্বর উন্নত করা।<br><br>ক্যান্সার প্রতিরোধ: কিছু গবেষণা পরামর্শ দেয় যে রোজমেরিতে এমন যৌগ থাকতে পারে যা ক্যান্সার কোষের বৃদ্ধিকে বাধা দেয়, সম্ভাব্যভাবে নির্দিষ্ট ধরণের ক্যান্সারের ঝুঁকি হ্রাস করে।<br><br>হার্টের স্বাস্থ্য: রোজমেরি প্রদাহ এবং রক্তচাপ কমিয়ে হার্টের স্বাস্থ্যের উন্নতি করতে সাহায্য করতে পারে। এটি এলডিএল (খারাপ) কোলেস্টেরলের মাত্রাও কমাতে পারে।<br><br>অ্যান্টি-এজিং: রোজমেরিতে থাকা অ্যান্টিঅক্সিডেন্টগুলি ফ্রি র&zwnj;্যাডিক্যালের কারণে হওয়া ক্ষতি কমিয়ে বার্ধক্য প্রক্রিয়াকে ধীর করে দিতে পারে।<br><strong><br></strong>লিভারের স্বাস্থ্য: রোজমেরি ডিটক্সিফিকেশন প্রচার করে এবং লিভারে অক্সিডেটিভ স্ট্রেস কমিয়ে লিভারের স্বাস্থ্যকে সমর্থন করতে পারে।</p>
<p>Antioxidant Properties: Rosemary is rich in antioxidants, such as rosmarinic acid and carnosic acid, which help protect cells from oxidative damage caused by free radicals. This can reduce the risk of chronic diseases.<br><br>Anti-Inflammatory Effects: Rosemary has anti-inflammatory properties that may help reduce inflammation in the body, potentially benefiting conditions associated with chronic inflammation.<br><br>Improves Memory and Cognitive Function: Some studies suggest that the aroma of rosemary may enhance memory and concentration. It's been traditionally used as a symbol of remembrance and is often associated with improved cognitive function.<br><br>Digestive Health: Rosemary may aid in digestion by helping to relax the muscles of the digestive tract and reduce gastrointestinal discomfort.<br><br>Immune System Support: The antioxidants in rosemary can support the immune system, helping the body fight off infections.<br><br>Respiratory Health: Rosemary's aroma can help alleviate respiratory conditions, such as congestion and coughs. It may act as a natural decongestant.<br><br>Stress Reduction: The aroma of rosemary has a calming effect and can help reduce stress and anxiety. It's often used in aromatherapy for relaxation.<br><br>Pain Relief: Topical applications of rosemary oil or creams can provide pain relief for sore muscles and joints.<br><br>Hair and Scalp Health: Rosemary oil is sometimes used in hair care products due to its potential to promote hair growth and improve the health of the scalp.<br><br>Antibacterial and Antifungal Properties: Rosemary has natural antibacterial and antifungal properties, which can help in preventing infections and maintaining good hygiene.<br><br>Skin Health: Rosemary oil is used in skincare products because it may have beneficial effects on the skin, such as reducing inflammation and improving skin tone.<br><br>Cancer Prevention: Some research suggests that rosemary may have compounds that inhibit the growth of cancer cells, potentially reducing the risk of certain types of cancer.<br><br>Heart Health: Rosemary may help improve heart health by reducing inflammation and blood pressure. It can also lower LDL (bad) cholesterol levels.<br><br>Anti-Aging: The antioxidants in rosemary can slow down the aging process by reducing the damage caused by free radicals.<br><br>Liver Health: Rosemary may support liver health by promoting detoxification and reducing oxidative stress on the liver.</p>",,,,0,[],15gm Jar,5,95
